player,session,session_date,score,flag
Player 10,Agility,2022-07-25,7,Actual
Player 10,Agility,2022-07-26,7,Actual
Player 10,Agility,2022-07-27,9,Actual
Player 10,Agility,2022-07-28,5,Actual
Player 10,Agility,2022-07-29,5,Actual
Player 10,Cardio,2022-01-03,5,Actual
Player 10,Cardio,2022-01-04,7,Actual
Player 10,Cardio,2022-01-05,7,Actual
Player 10,Cardio,2022-01-06,7,Carried Over
Player 10,Cardio,2022-01-07,3,Actual
Player 10,Cardio,2022-01-10,4,Actual
Player 10,Cardio,2022-01-11,10,Actual
Player 10,Cardio,2022-01-12,5,Actual
Player 10,Cardio,2022-01-13,9,Actual
Player 10,Cardio,2022-01-14,10,Actual
Player 10,Cardio,2022-01-17,10,Carried Over
Player 10,Cardio,2022-01-18,3,Actual
Player 10,Cardio,2022-01-19,9,Actual
Player 10,Cardio,2022-01-20,4,Actual
Player 10,Cardio,2022-01-21,4,Carried Over
Player 10,Cardio,2022-01-24,6,Actual
Player 10,Cardio,2022-01-25,6,Carried Over
Player 10,Cardio,2022-01-26,6,Carried Over
Player 10,Cardio,2022-01-27,5,Actual
Player 10,Cardio,2022-01-28,6,Actual
Player 10,Cardio,2022-01-31,8,Actual
Player 10,Cardio,2022-02-01,7,Actual
Player 10,Cardio,2022-02-02,7,Carried Over
Player 10,Cardio,2022-02-03,4,Actual
Player 10,Cardio,2022-02-04,4,Carried Over
Player 10,Cardio,2022-02-07,4,Carried Over
Player 10,Cardio,2022-02-08,3,Actual
Player 10,Cardio,2022-02-09,3,Carried Over
Player 10,Cardio,2022-02-10,10,Actual
Player 10,Cardio,2022-02-11,10,Actual
Player 10,Cardio,2022-02-14,7,Actual
Player 10,Cardio,2022-02-15,3,Actual
Player 10,Cardio,2022-02-16,3,Carried Over
Player 10,Cardio,2022-02-17,9,Actual
Player 10,Cardio,2022-02-18,9,Carried Over
Player 10,Cardio,2022-02-21,9,Carried Over
Player 10,Cardio,2022-02-22,7,Actual
Player 10,Cardio,2022-02-23,6,Actual
Player 10,Cardio,2022-02-24,9,Actual
Player 10,Cardio,2022-02-25,8,Actual
Player 10,Cardio,2022-02-28,6,Actual
Player 10,Cardio,2022-03-01,9,Actual
Player 10,Cardio,2022-03-02,6,Actual
Player 10,Cardio,2022-03-03,7,Actual
Player 10,Cardio,2022-03-04,8,Actual
Player 10,Cardio,2022-03-07,10,Actual
Player 10,Cardio,2022-03-08,6,Actual
Player 10,Cardio,2022-03-09,3,Actual
Player 10,Cardio,2022-03-10,3,Carried Over
Player 10,Cardio,2022-03-11,10,Actual
Player 10,Cardio,2022-03-14,10,Carried Over
Player 10,Cardio,2022-03-15,10,Carried Over
Player 10,Cardio,2022-03-16,4,Actual
Player 10,Cardio,2022-03-17,4,Actual
Player 10,Cardio,2022-03-18,9,Actual
Player 10,Cardio,2022-03-21,9,Carried Over
Player 10,Cardio,2022-03-22,9,Actual
Player 10,Cardio,2022-03-23,8,Actual
Player 10,Cardio,2022-03-24,3,Actual
Player 10,Cardio,2022-03-25,3,Carried Over
Player 10,Cardio,2022-03-28,8,Actual
Player 10,Cardio,2022-03-29,6,Actual
Player 10,Cardio,2022-03-30,5,Actual
Player 10,Cardio,2022-03-31,3,Actual
Player 10,Cardio,2022-04-01,7,Actual
Player 10,Cardio,2022-04-04,7,Carried Over
Player 10,Cardio,2022-04-05,4,Actual
Player 10,Cardio,2022-04-06,10,Actual
Player 10,Cardio,2022-04-07,10,Carried Over
Player 10,Cardio,2022-04-08,3,Actual
Player 10,Cardio,2022-04-11,4,Actual
Player 10,Cardio,2022-04-12,7,Actual
Player 10,Cardio,2022-04-13,6,Actual
Player 10,Cardio,2022-04-14,8,Actual
Player 10,Cardio,2022-04-15,3,Actual
Player 10,Cardio,2022-04-18,8,Actual
Player 10,Cardio,2022-04-19,8,Actual
Player 10,Cardio,2022-04-20,8,Carried Over
Player 10,Cardio,2022-04-21,5,Actual
Player 10,Cardio,2022-04-22,9,Actual
Player 10,Cardio,2022-04-25,5,Actual
Player 10,Cardio,2022-04-26,5,Carried Over
Player 10,Cardio,2022-04-27,6,Actual
Player 10,Cardio,2022-04-28,6,Actual
Player 10,Cardio,2022-04-29,6,Carried Over
Player 10,Cardio,2022-05-02,7,Actual
Player 10,Cardio,2022-05-03,7,Carried Over
Player 10,Cardio,2022-05-04,8,Actual
Player 10,Cardio,2022-05-05,8,Carried Over
Player 10,Cardio,2022-05-06,10,Actual
Player 10,Cardio,2022-05-09,10,Carried Over
Player 10,Cardio,2022-05-10,10,Actual
Player 10,Cardio,2022-05-11,10,Carried Over
Player 10,Cardio,2022-05-12,10,Carried Over
Player 10,Cardio,2022-05-13,10,Carried Over
Player 10,Cardio,2022-05-16,3,Actual
Player 10,Cardio,2022-05-17,8,Actual
Player 10,Cardio,2022-05-18,9,Actual
Player 10,Cardio,2022-05-19,9,Carried Over
Player 10,Cardio,2022-05-20,9,Carried Over
Player 10,Cardio,2022-05-23,9,Carried Over
Player 10,Cardio,2022-05-24,4,Actual
Player 10,Cardio,2022-05-25,4,Actual
Player 10,Cardio,2022-05-26,6,Actual
Player 10,Cardio,2022-05-27,7,Actual
Player 10,Cardio,2022-05-30,5,Actual
Player 10,Cardio,2022-05-31,5,Carried Over
Player 10,Cardio,2022-06-01,7,Actual
Player 10,Cardio,2022-06-02,7,Carried Over
Player 10,Cardio,2022-06-03,7,Carried Over
Player 10,Cardio,2022-06-06,7,Carried Over
Player 10,Cardio,2022-06-07,7,Carried Over
Player 10,Cardio,2022-06-08,7,Actual
Player 10,Cardio,2022-06-09,10,Actual
Player 10,Cardio,2022-06-10,10,Carried Over
Player 10,Cardio,2022-06-13,8,Actual
Player 10,Cardio,2022-06-14,8,Carried Over
Player 10,Cardio,2022-06-15,3,Actual
Player 10,Cardio,2022-06-16,3,Carried Over
Player 10,Cardio,2022-06-17,10,Actual
Player 10,Cardio,2022-06-20,10,Carried Over
Player 10,Cardio,2022-06-21,8,Actual
Player 10,Cardio,2022-06-22,8,Carried Over
Player 10,Cardio,2022-06-23,10,Actual
Player 10,Cardio,2022-06-24,6,Actual
Player 10,Cardio,2022-06-27,4,Actual
Player 10,Cardio,2022-06-28,3,Actual
Player 10,Cardio,2022-06-29,7,Actual
Player 10,Cardio,2022-06-30,10,Actual
Player 10,Cardio,2022-07-01,3,Actual
Player 10,Cardio,2022-07-04,3,Carried Over
Player 10,Cardio,2022-07-05,5,Actual
Player 10,Cardio,2022-07-06,5,Carried Over
Player 10,Cardio,2022-07-07,5,Carried Over
Player 10,Cardio,2022-07-08,3,Actual
Player 10,Cardio,2022-07-11,3,Carried Over
Player 10,Cardio,2022-07-12,9,Actual
Player 10,Cardio,2022-07-13,5,Actual
Player 10,Cardio,2022-07-14,10,Actual
Player 10,Cardio,2022-07-15,7,Actual
Player 10,Cardio,2022-07-18,6,Actual
Player 10,Cardio,2022-07-19,5,Actual
Player 10,Cardio,2022-07-20,4,Actual
Player 10,Cardio,2022-07-21,4,Carried Over
Player 10,Cardio,2022-07-22,5,Actual
Player 10,Cardio,2022-07-25,6,Actual
Player 10,Cardio,2022-07-26,6,Carried Over
Player 10,Cardio,2022-07-27,8,Actual
Player 10,Cardio,2022-07-28,8,Carried Over
Player 10,Cardio,2022-07-29,8,Carried Over
Player 10,Strength Building,2022-01-03,8,Actual
Player 10,Strength Building,2022-01-04,8,Carried Over
Player 10,Strength Building,2022-01-05,8,Actual
Player 10,Strength Building,2022-01-06,3,Actual
Player 10,Strength Building,2022-01-07,8,Actual
Player 10,Strength Building,2022-01-10,8,Carried Over
Player 10,Strength Building,2022-01-11,3,Actual
Player 10,Strength Building,2022-01-12,10,Actual
Player 10,Strength Building,2022-01-13,6,Actual
Player 10,Strength Building,2022-01-14,9,Actual
Player 10,Strength Building,2022-01-17,8,Actual
Player 10,Strength Building,2022-01-18,8,Carried Over
Player 10,Strength Building,2022-01-19,8,Carried Over
Player 10,Strength Building,2022-01-20,5,Actual
Player 10,Strength Building,2022-01-21,5,Carried Over
Player 10,Strength Building,2022-01-24,5,Carried Over
Player 10,Strength Building,2022-01-25,5,Actual
Player 10,Strength Building,2022-01-26,8,Actual
Player 10,Strength Building,2022-01-27,3,Actual
Player 10,Strength Building,2022-01-28,3,Carried Over
Player 10,Strength Building,2022-01-31,7,Actual
Player 10,Strength Building,2022-02-01,3,Actual
Player 10,Strength Building,2022-02-02,7,Actual
Player 10,Strength Building,2022-02-03,4,Actual
Player 10,Strength Building,2022-02-04,4,Carried Over
Player 10,Strength Building,2022-02-07,10,Actual
Player 10,Strength Building,2022-02-08,10,Carried Over
Player 10,Strength Building,2022-02-09,10,Carried Over
Player 10,Strength Building,2022-02-10,4,Actual
Player 10,Strength Building,2022-02-11,8,Actual
Player 10,Strength Building,2022-02-14,8,Carried Over
Player 10,Strength Building,2022-02-15,8,Carried Over
Player 10,Strength Building,2022-02-16,10,Actual
Player 10,Strength Building,2022-02-17,6,Actual
Player 10,Strength Building,2022-02-18,6,Actual
Player 10,Strength Building,2022-02-21,6,Carried Over
Player 10,Strength Building,2022-02-22,3,Actual
Player 10,Strength Building,2022-02-23,9,Actual
Player 10,Strength Building,2022-02-24,9,Carried Over
Player 10,Strength Building,2022-02-25,4,Actual
Player 10,Strength Building,2022-02-28,9,Actual
Player 10,Strength Building,2022-03-01,4,Actual
Player 10,Strength Building,2022-03-02,6,Actual
Player 10,Strength Building,2022-03-03,6,Carried Over
Player 10,Strength Building,2022-03-04,9,Actual
Player 10,Strength Building,2022-03-07,9,Carried Over
Player 10,Strength Building,2022-03-08,5,Actual
Player 10,Strength Building,2022-03-09,3,Actual
Player 10,Strength Building,2022-03-10,3,Actual
Player 10,Strength Building,2022-03-11,8,Actual
Player 10,Strength Building,2022-03-14,6,Actual
Player 10,Strength Building,2022-03-15,6,Actual
Player 10,Strength Building,2022-03-16,7,Actual
Player 10,Strength Building,2022-03-17,4,Actual
Player 10,Strength Building,2022-03-18,6,Actual
Player 10,Strength Building,2022-03-21,8,Actual
Player 10,Strength Building,2022-03-22,8,Carried Over
Player 10,Strength Building,2022-03-23,7,Actual
Player 10,Strength Building,2022-03-24,7,Carried Over
Player 10,Strength Building,2022-03-25,9,Actual
Player 10,Strength Building,2022-03-28,3,Actual
Player 10,Strength Building,2022-03-29,3,Carried Over
Player 10,Strength Building,2022-03-30,3,Carried Over
Player 10,Strength Building,2022-03-31,9,Actual
Player 10,Strength Building,2022-04-01,8,Actual
Player 10,Strength Building,2022-04-04,8,Carried Over
Player 10,Strength Building,2022-04-05,6,Actual
Player 10,Strength Building,2022-04-06,7,Actual
Player 10,Strength Building,2022-04-07,7,Carried Over
Player 10,Strength Building,2022-04-08,7,Actual
Player 10,Strength Building,2022-04-11,4,Actual
Player 10,Strength Building,2022-04-12,6,Actual
Player 10,Strength Building,2022-04-13,4,Actual
Player 10,Strength Building,2022-04-14,7,Actual
Player 10,Strength Building,2022-04-15,5,Actual
Player 10,Strength Building,2022-04-18,5,Actual
Player 10,Strength Building,2022-04-19,7,Actual
Player 10,Strength Building,2022-04-20,3,Actual
Player 10,Strength Building,2022-04-21,4,Actual
Player 10,Strength Building,2022-04-22,3,Actual
Player 10,Strength Building,2022-04-25,3,Carried Over
Player 10,Strength Building,2022-04-26,3,Carried Over
Player 10,Strength Building,2022-04-27,3,Actual
Player 10,Strength Building,2022-04-28,7,Actual
Player 10,Strength Building,2022-04-29,6,Actual
Player 10,Strength Building,2022-05-02,6,Carried Over
Player 10,Strength Building,2022-05-03,6,Carried Over
Player 10,Strength Building,2022-05-04,6,Carried Over
Player 10,Strength Building,2022-05-05,7,Actual
Player 10,Strength Building,2022-05-06,9,Actual
Player 10,Strength Building,2022-05-09,10,Actual
Player 10,Strength Building,2022-05-10,4,Actual
Player 10,Strength Building,2022-05-11,6,Actual
Player 10,Strength Building,2022-05-12,6,Carried Over
Player 10,Strength Building,2022-05-13,3,Actual
Player 10,Strength Building,2022-05-16,3,Carried Over
Player 10,Strength Building,2022-05-17,6,Actual
Player 10,Strength Building,2022-05-18,6,Carried Over
Player 10,Strength Building,2022-05-19,8,Actual
Player 10,Strength Building,2022-05-20,8,Carried Over
Player 10,Strength Building,2022-05-23,3,Actual
Player 10,Strength Building,2022-05-24,3,Carried Over
Player 10,Strength Building,2022-05-25,3,Actual
Player 10,Strength Building,2022-05-26,3,Carried Over
Player 10,Strength Building,2022-05-27,6,Actual
Player 10,Strength Building,2022-05-30,6,Carried Over
Player 10,Strength Building,2022-05-31,7,Actual
Player 10,Strength Building,2022-06-01,7,Carried Over
Player 10,Strength Building,2022-06-02,7,Carried Over
Player 10,Strength Building,2022-06-03,7,Carried Over
Player 10,Strength Building,2022-06-06,8,Actual
Player 10,Strength Building,2022-06-07,5,Actual
Player 10,Strength Building,2022-06-08,5,Carried Over
Player 10,Strength Building,2022-06-09,10,Actual
Player 10,Strength Building,2022-06-10,7,Actual
Player 10,Strength Building,2022-06-13,4,Actual
Player 10,Strength Building,2022-06-14,5,Actual
Player 10,Strength Building,2022-06-15,7,Actual
Player 10,Strength Building,2022-06-16,7,Actual
Player 10,Strength Building,2022-06-17,9,Actual
Player 10,Strength Building,2022-06-20,7,Actual
Player 10,Strength Building,2022-06-21,10,Actual
Player 10,Strength Building,2022-06-22,6,Actual
Player 10,Strength Building,2022-06-23,6,Actual
Player 10,Strength Building,2022-06-24,3,Actual
Player 10,Strength Building,2022-06-27,6,Actual
Player 10,Strength Building,2022-06-28,3,Actual
Player 10,Strength Building,2022-06-29,3,Carried Over
Player 10,Strength Building,2022-06-30,3,Carried Over
Player 10,Strength Building,2022-07-01,5,Actual
Player 10,Strength Building,2022-07-04,6,Actual
Player 10,Strength Building,2022-07-05,7,Actual
Player 10,Strength Building,2022-07-06,10,Actual
Player 10,Strength Building,2022-07-07,10,Carried Over
Player 10,Strength Building,2022-07-08,10,Carried Over
Player 10,Strength Building,2022-07-11,10,Carried Over
Player 10,Strength Building,2022-07-12,10,Carried Over
Player 10,Strength Building,2022-07-13,6,Actual
Player 10,Strength Building,2022-07-14,6,Carried Over
Player 10,Strength Building,2022-07-15,10,Actual
Player 10,Strength Building,2022-07-18,10,Actual
Player 10,Strength Building,2022-07-19,10,Actual
Player 10,Strength Building,2022-07-20,10,Actual
Player 10,Strength Building,2022-07-21,10,Carried Over
Player 10,Strength Building,2022-07-22,8,Actual
Player 10,Strength Building,2022-07-25,4,Actual
Player 10,Strength Building,2022-07-26,4,Carried Over
Player 10,Strength Building,2022-07-27,6,Actual
Player 10,Strength Building,2022-07-28,9,Actual
Player 10,Strength Building,2022-07-29,5,Actual
Player 11,Agility,2022-01-03,10,Actual
Player 11,Agility,2022-01-04,6,Actual
Player 11,Agility,2022-01-05,9,Actual
Player 11,Agility,2022-01-06,9,Carried Over
Player 11,Agility,2022-01-07,9,Actual
Player 11,Agility,2022-01-10,3,Actual
Player 11,Agility,2022-01-11,6,Actual
Player 11,Agility,2022-01-12,6,Carried Over
Player 11,Agility,2022-01-13,9,Actual
Player 11,Agility,2022-01-14,9,Carried Over
Player 11,Agility,2022-01-17,5,Actual
Player 11,Agility,2022-01-18,5,Actual
Player 11,Agility,2022-01-19,5,Carried Over
Player 11,Agility,2022-01-20,7,Actual
Player 11,Agility,2022-01-21,7,Carried Over
Player 11,Agility,2022-01-24,7,Actual
Player 11,Agility,2022-01-25,7,Carried Over
Player 11,Agility,2022-01-26,3,Actual
Player 11,Agility,2022-01-27,3,Carried Over
Player 11,Agility,2022-01-28,8,Actual
Player 11,Agility,2022-01-31,8,Carried Over
Player 11,Agility,2022-02-01,9,Actual
Player 11,Agility,2022-02-02,9,Carried Over
Player 11,Agility,2022-02-03,9,Carried Over
Player 11,Agility,2022-02-04,9,Carried Over
Player 11,Agility,2022-02-07,5,Actual
Player 11,Agility,2022-02-08,5,Carried Over
Player 11,Agility,2022-02-09,8,Actual
Player 11,Agility,2022-02-10,5,Actual
Player 11,Agility,2022-02-11,9,Actual
Player 11,Agility,2022-02-14,6,Actual
Player 11,Agility,2022-02-15,9,Actual
Player 11,Agility,2022-02-16,9,Carried Over
Player 11,Agility,2022-02-17,6,Actual
Player 11,Agility,2022-02-18,3,Actual
Player 11,Agility,2022-02-21,4,Actual
Player 11,Agility,2022-02-22,4,Carried Over
Player 11,Agility,2022-02-23,4,Carried Over
Player 11,Agility,2022-02-24,7,Actual
Player 11,Agility,2022-02-25,7,Actual
Player 11,Agility,2022-02-28,3,Actual
Player 11,Agility,2022-03-01,4,Actual
Player 11,Agility,2022-03-02,9,Actual
Player 11,Agility,2022-03-03,9,Carried Over
Player 11,Agility,2022-03-04,8,Actual
Player 11,Agility,2022-03-07,9,Actual
Player 11,Agility,2022-03-08,9,Carried Over
Player 11,Agility,2022-03-09,3,Actual
Player 11,Agility,2022-03-10,7,Actual
Player 11,Agility,2022-03-11,8,Actual
Player 11,Agility,2022-03-14,6,Actual
Player 11,Agility,2022-03-15,7,Actual
Player 11,Agility,2022-03-16,7,Carried Over
Player 11,Agility,2022-03-17,5,Actual
Player 11,Agility,2022-03-18,7,Actual
Player 11,Agility,2022-03-21,6,Actual
Player 11,Agility,2022-03-22,6,Carried Over
Player 11,Agility,2022-03-23,7,Actual
Player 11,Agility,2022-03-24,9,Actual
Player 11,Agility,2022-03-25,5,Actual
Player 11,Agility,2022-03-28,7,Actual
Player 11,Agility,2022-03-29,10,Actual
Player 11,Agility,2022-03-30,10,Carried Over
Player 11,Agility,2022-03-31,10,Carried Over
Player 11,Agility,2022-04-01,8,Actual
Player 11,Agility,2022-04-04,5,Actual
Player 11,Agility,2022-04-05,7,Actual
Player 11,Agility,2022-04-06,7,Carried Over
Player 11,Agility,2022-04-07,3,Actual
Player 11,Agility,2022-04-08,10,Actual
Player 11,Agility,2022-04-11,8,Actual
Player 11,Agility,2022-04-12,7,Actual
Player 11,Agility,2022-04-13,6,Actual
Player 11,Agility,2022-04-14,6,Carried Over
Player 11,Agility,2022-04-15,8,Actual
Player 11,Agility,2022-04-18,8,Actual
Player 11,Agility,2022-04-19,4,Actual
Player 11,Agility,2022-04-20,9,Actual
Player 11,Agility,2022-04-21,10,Actual
Player 11,Agility,2022-04-22,8,Actual
Player 11,Agility,2022-04-25,8,Actual
Player 11,Agility,2022-04-26,9,Actual
Player 11,Agility,2022-04-27,9,Carried Over
Player 11,Agility,2022-04-28,3,Actual
Player 11,Agility,2022-04-29,4,Actual
Player 11,Agility,2022-05-02,8,Actual
Player 11,Agility,2022-05-03,9,Actual
Player 11,Agility,2022-05-04,5,Actual
Player 11,Agility,2022-05-05,4,Actual
Player 11,Agility,2022-05-06,4,Carried Over
Player 11,Agility,2022-05-09,4,Actual
Player 11,Agility,2022-05-10,6,Actual
Player 11,Agility,2022-05-11,6,Carried Over
Player 11,Agility,2022-05-12,3,Actual
Player 11,Agility,2022-05-13,8,Actual
Player 11,Agility,2022-05-16,3,Actual
Player 11,Agility,2022-05-17,10,Actual
Player 11,Agility,2022-05-18,10,Actual
Player 11,Agility,2022-05-19,3,Actual
Player 11,Agility,2022-05-20,9,Actual
Player 11,Agility,2022-05-23,6,Actual
Player 11,Agility,2022-05-24,9,Actual
Player 11,Agility,2022-05-25,10,Actual
Player 11,Agility,2022-05-26,4,Actual
Player 11,Agility,2022-05-27,4,Carried Over
Player 11,Agility,2022-05-30,4,Carried Over
Player 11,Agility,2022-05-31,6,Actual
Player 11,Agility,2022-06-01,4,Actual
Player 11,Agility,2022-06-02,8,Actual
Player 11,Agility,2022-06-03,8,Carried Over
Player 11,Agility,2022-06-06,9,Actual
Player 11,Agility,2022-06-07,5,Actual
Player 11,Agility,2022-06-08,9,Actual
Player 11,Agility,2022-06-09,9,Carried Over
Player 11,Agility,2022-06-10,7,Actual
Player 11,Agility,2022-06-13,3,Actual
Player 11,Agility,2022-06-14,6,Actual
Player 11,Agility,2022-06-15,3,Actual
Player 11,Agility,2022-06-16,3,Carried Over
Player 11,Agility,2022-06-17,3,Actual
Player 11,Agility,2022-06-20,3,Carried Over
Player 11,Agility,2022-06-21,5,Actual
Player 11,Agility,2022-06-22,5,Carried Over
Player 11,Agility,2022-06-23,4,Actual
Player 11,Agility,2022-06-24,10,Actual
Player 11,Agility,2022-06-27,10,Carried Over
Player 11,Agility,2022-06-28,3,Actual
Player 11,Agility,2022-06-29,4,Actual
Player 11,Agility,2022-06-30,4,Carried Over
Player 11,Agility,2022-07-01,4,Carried Over
Player 11,Agility,2022-07-04,10,Actual
Player 11,Agility,2022-07-05,10,Actual
Player 11,Agility,2022-07-06,10,Carried Over
Player 11,Agility,2022-07-07,4,Actual
Player 11,Agility,2022-07-08,5,Actual
Player 11,Agility,2022-07-11,5,Actual
Player 11,Agility,2022-07-12,8,Actual
Player 11,Agility,2022-07-13,8,Carried Over
Player 11,Agility,2022-07-14,4,Actual
Player 11,Agility,2022-07-15,7,Actual
Player 11,Agility,2022-07-18,4,Actual
Player 11,Agility,2022-07-19,4,Carried Over
Player 11,Agility,2022-07-20,6,Actual
Player 11,Agility,2022-07-21,6,Carried Over
Player 11,Agility,2022-07-22,6,Carried Over
Player 11,Agility,2022-07-25,8,Actual
Player 11,Agility,2022-07-26,8,Carried Over
Player 11,Agility,2022-07-27,8,Carried Over
Player 11,Agility,2022-07-28,8,Carried Over
Player 11,Agility,2022-07-29,4,Actual
Player 11,Cardio,2022-01-03,4,Actual
Player 11,Cardio,2022-01-04,5,Actual
Player 11,Cardio,2022-01-05,5,Carried Over
Player 11,Cardio,2022-01-06,10,Actual
Player 11,Cardio,2022-01-07,5,Actual
Player 11,Cardio,2022-01-10,3,Actual
Player 11,Cardio,2022-01-11,3,Carried Over
Player 11,Cardio,2022-01-12,7,Actual
Player 11,Cardio,2022-01-13,3,Actual
Player 11,Cardio,2022-01-14,4,Actual
Player 11,Cardio,2022-01-17,10,Actual
Player 11,Cardio,2022-01-18,6,Actual
Player 11,Cardio,2022-01-19,3,Actual
Player 11,Cardio,2022-01-20,3,Carried Over
Player 11,Cardio,2022-01-21,5,Actual
Player 11,Cardio,2022-01-24,10,Actual
