player,session,session_date,score,flag
Player 1,Strength Building,2021-11-04,8,Carried Over
Player 1,Strength Building,2021-11-05,4,Actual
Player 1,Strength Building,2021-11-08,4,Carried Over
Player 1,Strength Building,2021-11-09,4,Carried Over
Player 1,Strength Building,2021-11-10,4,Carried Over
Player 1,Strength Building,2021-11-11,4,Carried Over
Player 1,Strength Building,2021-11-12,4,Carried Over
Player 1,Strength Building,2021-11-15,4,Carried Over
Player 1,Strength Building,2021-11-16,4,Carried Over
Player 1,Strength Building,2021-11-17,4,Carried Over
Player 1,Strength Building,2021-11-18,4,Carried Over
Player 1,Strength Building,2021-11-19,7,Actual
Player 1,Strength Building,2021-11-22,7,Carried Over
Player 1,Strength Building,2021-11-23,7,Carried Over
Player 1,Strength Building,2021-11-24,7,Carried Over
Player 1,Strength Building,2021-11-25,7,Carried Over
Player 1,Strength Building,2021-11-26,7,Carried Over
Player 1,Strength Building,2021-11-29,7,Carried Over
Player 1,Strength Building,2021-11-30,7,Carried Over
Player 1,Strength Building,2021-12-01,7,Carried Over
Player 1,Strength Building,2021-12-02,7,Carried Over
Player 1,Strength Building,2021-12-03,10,Actual
Player 1,Strength Building,2021-12-06,10,Carried Over
Player 1,Strength Building,2021-12-07,10,Carried Over
Player 1,Strength Building,2021-12-08,4,Actual
Player 1,Strength Building,2021-12-09,7,Actual
Player 1,Strength Building,2021-12-10,7,Carried Over
Player 1,Strength Building,2021-12-13,7,Carried Over
Player 1,Strength Building,2021-12-14,7,Carried Over
Player 1,Strength Building,2021-12-15,7,Carried Over
Player 1,Strength Building,2021-12-16,7,Carried Over
Player 1,Strength Building,2021-12-17,7,Carried Over
Player 1,Strength Building,2021-12-20,7,Carried Over
Player 1,Strength Building,2021-12-21,7,Carried Over
Player 1,Strength Building,2021-12-22,7,Carried Over
Player 1,Strength Building,2021-12-23,5,Actual
Player 1,Strength Building,2021-12-24,5,Carried Over
Player 1,Strength Building,2021-12-27,5,Carried Over
Player 1,Strength Building,2021-12-28,5,Carried Over
Player 1,Strength Building,2021-12-29,10,Actual
Player 1,Strength Building,2021-12-30,10,Carried Over
Player 1,Strength Building,2021-12-31,10,Carried Over
Player 1,Strength Building,2022-01-03,10,Actual
Player 1,Strength Building,2022-01-04,10,Carried Over
Player 1,Strength Building,2022-01-05,5,Actual
Player 1,Strength Building,2022-01-06,10,Actual
Player 1,Strength Building,2022-01-07,5,Actual
Player 1,Strength Building,2022-01-10,6,Actual
Player 1,Strength Building,2022-01-11,4,Actual
Player 1,Strength Building,2022-01-12,4,Carried Over
Player 1,Strength Building,2022-01-13,4,Carried Over
Player 1,Strength Building,2022-01-14,4,Carried Over
Player 1,Strength Building,2022-01-17,9,Actual
Player 1,Strength Building,2022-01-18,10,Actual
Player 1,Strength Building,2022-01-19,10,Carried Over
Player 1,Strength Building,2022-01-20,5,Actual
Player 1,Strength Building,2022-01-21,5,Carried Over
Player 1,Strength Building,2022-01-24,5,Carried Over
Player 1,Strength Building,2022-01-25,6,Actual
Player 1,Strength Building,2022-01-26,10,Actual
Player 1,Strength Building,2022-01-27,10,Actual
Player 1,Strength Building,2022-01-28,3,Actual
Player 1,Strength Building,2022-01-31,9,Actual
Player 1,Strength Building,2022-02-01,8,Actual
Player 1,Strength Building,2022-02-02,8,Actual
Player 1,Strength Building,2022-02-03,10,Actual
Player 1,Strength Building,2022-02-04,6,Actual
Player 1,Strength Building,2022-02-07,6,Carried Over
Player 1,Strength Building,2022-02-08,6,Carried Over
Player 1,Strength Building,2022-02-09,6,Carried Over
Player 1,Strength Building,2022-02-10,5,Actual
Player 1,Strength Building,2022-02-11,5,Carried Over
Player 1,Strength Building,2022-02-14,5,Actual
Player 1,Strength Building,2022-02-15,8,Actual
Player 1,Strength Building,2022-02-16,8,Actual
Player 1,Strength Building,2022-02-17,5,Actual
Player 1,Strength Building,2022-02-18,5,Carried Over
Player 1,Strength Building,2022-02-21,3,Actual
Player 1,Strength Building,2022-02-22,8,Actual
Player 1,Strength Building,2022-02-23,8,Carried Over
Player 1,Strength Building,2022-02-24,8,Carried Over
Player 1,Strength Building,2022-02-25,6,Actual
Player 1,Strength Building,2022-02-28,4,Actual
Player 1,Strength Building,2022-03-01,4,Carried Over
Player 1,Strength Building,2022-03-02,4,Carried Over
Player 1,Strength Building,2022-03-03,10,Actual
Player 1,Strength Building,2022-03-04,10,Carried Over
Player 1,Strength Building,2022-03-07,6,Actual
Player 1,Strength Building,2022-03-08,8,Actual
Player 1,Strength Building,2022-03-09,3,Actual
Player 1,Strength Building,2022-03-10,9,Actual
Player 1,Strength Building,2022-03-11,9,Carried Over
Player 1,Strength Building,2022-03-14,7,Actual
Player 1,Strength Building,2022-03-15,7,Carried Over
Player 1,Strength Building,2022-03-16,10,Actual
Player 1,Strength Building,2022-03-17,10,Actual
Player 1,Strength Building,2022-03-18,9,Actual
Player 1,Strength Building,2022-03-21,5,Actual
Player 1,Strength Building,2022-03-22,10,Actual
Player 1,Strength Building,2022-03-23,10,Carried Over
Player 1,Strength Building,2022-03-24,10,Actual
Player 1,Strength Building,2022-03-25,5,Actual
Player 1,Strength Building,2022-03-28,9,Actual
Player 1,Strength Building,2022-03-29,9,Actual
Player 1,Strength Building,2022-03-30,6,Actual
Player 1,Strength Building,2022-03-31,6,Carried Over
Player 1,Strength Building,2022-04-01,7,Actual
Player 1,Strength Building,2022-04-04,8,Actual
Player 1,Strength Building,2022-04-05,8,Actual
Player 1,Strength Building,2022-04-06,4,Actual
Player 1,Strength Building,2022-04-07,4,Actual
Player 1,Strength Building,2022-04-08,7,Actual
Player 1,Strength Building,2022-04-11,7,Carried Over
Player 1,Strength Building,2022-04-12,7,Carried Over
Player 1,Strength Building,2022-04-13,7,Carried Over
Player 1,Strength Building,2022-04-14,7,Carried Over
Player 1,Strength Building,2022-04-15,7,Carried Over
Player 1,Strength Building,2022-04-18,7,Carried Over
Player 1,Strength Building,2022-04-19,7,Carried Over
Player 1,Strength Building,2022-04-20,7,Actual
Player 1,Strength Building,2022-04-21,8,Actual
Player 1,Strength Building,2022-04-22,8,Carried Over
Player 1,Strength Building,2022-04-25,7,Actual
Player 1,Strength Building,2022-04-26,5,Actual
Player 1,Strength Building,2022-04-27,5,Carried Over
Player 1,Strength Building,2022-04-28,7,Actual
Player 1,Strength Building,2022-04-29,10,Actual
Player 1,Strength Building,2022-05-02,10,Carried Over
Player 1,Strength Building,2022-05-03,10,Actual
Player 1,Strength Building,2022-05-04,10,Actual
Player 1,Strength Building,2022-05-05,7,Actual
Player 1,Strength Building,2022-05-06,3,Actual
Player 1,Strength Building,2022-05-09,4,Actual
Player 1,Strength Building,2022-05-10,7,Actual
Player 1,Strength Building,2022-05-11,7,Carried Over
Player 1,Strength Building,2022-05-12,7,Actual
Player 1,Strength Building,2022-05-13,9,Actual
Player 1,Strength Building,2022-05-16,9,Carried Over
Player 1,Strength Building,2022-05-17,6,Actual
Player 1,Strength Building,2022-05-18,7,Actual
Player 1,Strength Building,2022-05-19,7,Actual
Player 1,Strength Building,2022-05-20,4,Actual
Player 1,Strength Building,2022-05-23,7,Actual
Player 1,Strength Building,2022-05-24,5,Actual
Player 1,Strength Building,2022-05-25,5,Carried Over
Player 1,Strength Building,2022-05-26,5,Carried Over
Player 1,Strength Building,2022-05-27,10,Actual
Player 1,Strength Building,2022-05-30,10,Actual
Player 1,Strength Building,2022-05-31,10,Carried Over
Player 1,Strength Building,2022-06-01,10,Carried Over
Player 1,Strength Building,2022-06-02,10,Carried Over
Player 1,Strength Building,2022-06-03,10,Carried Over
Player 1,Strength Building,2022-06-06,6,Actual
Player 1,Strength Building,2022-06-07,6,Carried Over
Player 1,Strength Building,2022-06-08,6,Carried Over
Player 1,Strength Building,2022-06-09,4,Actual
Player 1,Strength Building,2022-06-10,8,Actual
Player 1,Strength Building,2022-06-13,7,Actual
Player 1,Strength Building,2022-06-14,8,Actual
Player 1,Strength Building,2022-06-15,8,Carried Over
Player 1,Strength Building,2022-06-16,3,Actual
Player 1,Strength Building,2022-06-17,3,Carried Over
Player 1,Strength Building,2022-06-20,10,Actual
Player 1,Strength Building,2022-06-21,5,Actual
Player 1,Strength Building,2022-06-22,8,Actual
Player 1,Strength Building,2022-06-23,8,Carried Over
Player 1,Strength Building,2022-06-24,4,Actual
Player 1,Strength Building,2022-06-27,4,Carried Over
Player 1,Strength Building,2022-06-28,7,Actual
Player 1,Strength Building,2022-06-29,6,Actual
Player 1,Strength Building,2022-06-30,6,Carried Over
Player 1,Strength Building,2022-07-01,10,Actual
Player 1,Strength Building,2022-07-04,10,Carried Over
Player 1,Strength Building,2022-07-05,10,Carried Over
Player 1,Strength Building,2022-07-06,6,Actual
Player 1,Strength Building,2022-07-07,6,Carried Over
Player 1,Strength Building,2022-07-08,6,Actual
Player 1,Strength Building,2022-07-11,8,Actual
Player 1,Strength Building,2022-07-12,8,Carried Over
Player 1,Strength Building,2022-07-13,6,Actual
Player 1,Strength Building,2022-07-14,8,Actual
Player 1,Strength Building,2022-07-15,8,Carried Over
Player 1,Strength Building,2022-07-18,10,Actual
Player 1,Strength Building,2022-07-19,10,Carried Over
Player 1,Strength Building,2022-07-20,8,Actual
Player 1,Strength Building,2022-07-21,5,Actual
Player 1,Strength Building,2022-07-22,3,Actual
Player 1,Strength Building,2022-07-25,8,Actual
Player 1,Strength Building,2022-07-26,7,Actual
Player 1,Strength Building,2022-07-27,8,Actual
Player 1,Strength Building,2022-07-28,6,Actual
Player 1,Strength Building,2022-07-29,5,Actual
Player 10,Agility,2021-08-02,9,Actual
Player 10,Agility,2021-08-03,9,Carried Over
Player 10,Agility,2021-08-04,9,Carried Over
Player 10,Agility,2021-08-05,9,Carried Over
Player 10,Agility,2021-08-06,5,Actual
Player 10,Agility,2021-08-09,6,Actual
Player 10,Agility,2021-08-10,6,Carried Over
Player 10,Agility,2021-08-11,6,Carried Over
Player 10,Agility,2021-08-12,6,Carried Over
Player 10,Agility,2021-08-13,6,Carried Over
Player 10,Agility,2021-08-16,4,Actual
Player 10,Agility,2021-08-17,4,Carried Over
Player 10,Agility,2021-08-18,9,Actual
Player 10,Agility,2021-08-19,9,Carried Over
Player 10,Agility,2021-08-20,9,Carried Over
Player 10,Agility,2021-08-23,9,Carried Over
Player 10,Agility,2021-08-24,9,Carried Over
Player 10,Agility,2021-08-25,6,Actual
Player 10,Agility,2021-08-26,6,Carried Over
Player 10,Agility,2021-08-27,6,Carried Over
Player 10,Agility,2021-08-30,6,Carried Over
Player 10,Agility,2021-08-31,9,Actual
Player 10,Agility,2021-09-01,8,Actual
Player 10,Agility,2021-09-02,8,Carried Over
Player 10,Agility,2021-09-03,8,Carried Over
Player 10,Agility,2021-09-06,8,Carried Over
Player 10,Agility,2021-09-07,8,Carried Over
Player 10,Agility,2021-09-08,8,Carried Over
Player 10,Agility,2021-09-09,8,Carried Over
Player 10,Agility,2021-09-10,8,Carried Over
Player 10,Agility,2021-09-13,8,Carried Over
Player 10,Agility,2021-09-14,4,Actual
Player 10,Agility,2021-09-15,4,Carried Over
Player 10,Agility,2021-09-16,4,Carried Over
Player 10,Agility,2021-09-17,4,Carried Over
Player 10,Agility,2021-09-20,4,Carried Over
Player 10,Agility,2021-09-21,3,Actual
Player 10,Agility,2021-09-22,3,Carried Over
Player 10,Agility,2021-09-23,8,Actual
Player 10,Agility,2021-09-24,4,Actual
Player 10,Agility,2021-09-27,4,Carried Over
Player 10,Agility,2021-09-28,4,Carried Over
Player 10,Agility,2021-09-29,4,Carried Over
Player 10,Agility,2021-09-30,10,Actual
Player 10,Agility,2021-10-01,10,Carried Over
Player 10,Agility,2021-10-04,10,Carried Over
Player 10,Agility,2021-10-05,10,Carried Over
Player 10,Agility,2021-10-06,5,Actual
Player 10,Agility,2021-10-07,5,Carried Over
Player 10,Agility,2021-10-08,4,Actual
Player 10,Agility,2021-10-11,4,Carried Over
Player 10,Agility,2021-10-12,4,Carried Over
Player 10,Agility,2021-10-13,4,Carried Over
Player 10,Agility,2021-10-14,4,Carried Over
Player 10,Agility,2021-10-15,4,Actual
Player 10,Agility,2021-10-18,4,Carried Over
Player 10,Agility,2021-10-19,4,Carried Over
Player 10,Agility,2021-10-20,6,Actual
Player 10,Agility,2021-10-21,6,Carried Over
Player 10,Agility,2021-10-22,6,Carried Over
Player 10,Agility,2021-10-25,6,Carried Over
Player 10,Agility,2021-10-26,6,Carried Over
Player 10,Agility,2021-10-27,6,Carried Over
Player 10,Agility,2021-10-28,6,Carried Over
Player 10,Agility,2021-10-29,10,Actual
Player 10,Agility,2021-11-01,10,Carried Over
Player 10,Agility,2021-11-02,10,Carried Over
Player 10,Agility,2021-11-03,10,Carried Over
Player 10,Agility,2021-11-04,10,Carried Over
Player 10,Agility,2021-11-05,5,Actual
Player 10,Agility,2021-11-08,5,Carried Over
Player 10,Agility,2021-11-09,5,Carried Over
Player 10,Agility,2021-11-10,4,Actual
Player 10,Agility,2021-11-11,4,Actual
Player 10,Agility,2021-11-12,4,Carried Over
Player 10,Agility,2021-11-15,4,Carried Over
Player 10,Agility,2021-11-16,4,Carried Over
Player 10,Agility,2021-11-17,5,Actual
Player 10,Agility,2021-11-18,5,Carried Over
Player 10,Agility,2021-11-19,5,Carried Over
Player 10,Agility,2021-11-22,5,Carried Over
Player 10,Agility,2021-11-23,5,Carried Over
Player 10,Agility,2021-11-24,5,Carried Over
Player 10,Agility,2021-11-25,5,Carried Over
Player 10,Agility,2021-11-26,3,Actual
Player 10,Agility,2021-11-29,3,Carried Over
Player 10,Agility,2021-11-30,3,Carried Over
Player 10,Agility,2021-12-01,3,Carried Over
Player 10,Agility,2021-12-02,3,Carried Over
Player 10,Agility,2021-12-03,10,Actual
Player 10,Agility,2021-12-06,10,Carried Over
Player 10,Agility,2021-12-07,10,Carried Over
Player 10,Agility,2021-12-08,10,Carried Over
Player 10,Agility,2021-12-09,10,Carried Over
Player 10,Agility,2021-12-10,10,Carried Over
Player 10,Agility,2021-12-13,10,Carried Over
Player 10,Agility,2021-12-14,10,Carried Over
Player 10,Agility,2021-12-15,10,Carried Over
Player 10,Agility,2021-12-16,10,Carried Over
Player 10,Agility,2021-12-17,10,Actual
Player 10,Agility,2021-12-20,10,Carried Over
Player 10,Agility,2021-12-21,10,Carried Over
Player 10,Agility,2021-12-22,9,Actual
Player 10,Agility,2021-12-23,3,Actual
Player 10,Agility,2021-12-24,3,Actual
Player 10,Agility,2021-12-27,3,Carried Over
Player 10,Agility,2021-12-28,3,Carried Over
Player 10,Agility,2021-12-29,3,Carried Over
Player 10,Agility,2021-12-30,3,Carried Over
Player 10,Agility,2021-12-31,5,Actual
Player 10,Agility,2022-01-03,9,Actual
Player 10,Agility,2022-01-04,7,Actual
Player 10,Agility,2022-01-05,7,Carried Over
Player 10,Agility,2022-01-06,4,Actual
Player 10,Agility,2022-01-07,5,Actual
Player 10,Agility,2022-01-10,6,Actual
Player 10,Agility,2022-01-11,6,Carried Over
Player 10,Agility,2022-01-12,6,Carried Over
Player 10,Agility,2022-01-13,6,Carried Over
Player 10,Agility,2022-01-14,6,Carried Over
Player 10,Agility,2022-01-17,4,Actual
Player 10,Agility,2022-01-18,10,Actual
Player 10,Agility,2022-01-19,9,Actual
Player 10,Agility,2022-01-20,9,Carried Over
Player 10,Agility,2022-01-21,9,Carried Over
Player 10,Agility,2022-01-24,7,Actual
Player 10,Agility,2022-01-25,7,Carried Over
Player 10,Agility,2022-01-26,6,Actual
Player 10,Agility,2022-01-27,6,Carried Over
Player 10,Agility,2022-01-28,7,Actual
Player 10,Agility,2022-01-31,7,Carried Over
Player 10,Agility,2022-02-01,9,Actual
Player 10,Agility,2022-02-02,8,Actual
Player 10,Agility,2022-02-03,8,Carried Over
Player 10,Agility,2022-02-04,8,Carried Over
Player 10,Agility,2022-02-07,8,Carried Over
Player 10,Agility,2022-02-08,9,Actual
Player 10,Agility,2022-02-09,9,Carried Over
Player 10,Agility,2022-02-10,9,Actual
Player 10,Agility,2022-02-11,3,Actual
Player 10,Agility,2022-02-14,3,Carried Over
Player 10,Agility,2022-02-15,4,Actual
Player 10,Agility,2022-02-16,4,Carried Over
Player 10,Agility,2022-02-17,8,Actual
Player 10,Agility,2022-02-18,8,Carried Over
Player 10,Agility,2022-02-21,8,Carried Over
Player 10,Agility,2022-02-22,3,Actual
Player 10,Agility,2022-02-23,3,Carried Over
Player 10,Agility,2022-02-24,8,Actual
Player 10,Agility,2022-02-25,4,Actual
Player 10,Agility,2022-02-28,4,Carried Over
Player 10,Agility,2022-03-01,10,Actual
Player 10,Agility,2022-03-02,10,Carried Over
Player 10,Agility,2022-03-03,7,Actual
Player 10,Agility,2022-03-04,7,Actual
Player 10,Agility,2022-03-07,5,Actual
Player 10,Agility,2022-03-08,5,Carried Over
Player 10,Agility,2022-03-09,4,Actual
Player 10,Agility,2022-03-10,6,Actual
Player 10,Agility,2022-03-11,4,Actual
Player 10,Agility,2022-03-14,8,Actual
Player 10,Agility,2022-03-15,8,Carried Over
Player 10,Agility,2022-03-16,4,Actual
Player 10,Agility,2022-03-17,7,Actual
Player 10,Agility,2022-03-18,3,Actual
Player 10,Agility,2022-03-21,6,Actual
Player 10,Agility,2022-03-22,6,Carried Over
Player 10,Agility,2022-03-23,6,Carried Over
Player 10,Agility,2022-03-24,4,Actual
Player 10,Agility,2022-03-25,10,Actual
Player 10,Agility,2022-03-28,4,Actual
Player 10,Agility,2022-03-29,10,Actual
Player 10,Agility,2022-03-30,10,Actual
Player 10,Agility,2022-03-31,10,Carried Over
Player 10,Agility,2022-04-01,9,Actual
Player 10,Agility,2022-04-04,8,Actual
Player 10,Agility,2022-04-05,4,Actual
Player 10,Agility,2022-04-06,5,Actual
Player 10,Agility,2022-04-07,9,Actual
Player 10,Agility,2022-04-08,9,Carried Over
Player 10,Agility,2022-04-11,4,Actual
Player 10,Agility,2022-04-12,4,Actual
Player 10,Agility,2022-04-13,4,Carried Over
Player 10,Agility,2022-04-14,7,Actual
Player 10,Agility,2022-04-15,5,Actual
Player 10,Agility,2022-04-18,5,Actual
Player 10,Agility,2022-04-19,4,Actual
Player 10,Agility,2022-04-20,7,Actual
Player 10,Agility,2022-04-21,4,Actual
Player 10,Agility,2022-04-22,10,Actual
Player 10,Agility,2022-04-25,9,Actual
Player 10,Agility,2022-04-26,9,Carried Over
Player 10,Agility,2022-04-27,3,Actual
Player 10,Agility,2022-04-28,7,Actual
Player 10,Agility,2022-04-29,7,Carried Over
Player 10,Agility,2022-05-02,7,Carried Over
Player 10,Agility,2022-05-03,7,Carried Over
Player 10,Agility,2022-05-04,10,Actual
Player 10,Agility,2022-05-05,10,Carried Over
Player 10,Agility,2022-05-06,7,Actual
Player 10,Agility,2022-05-09,7,Carried Over
Player 10,Agility,2022-05-10,10,Actual
Player 10,Agility,2022-05-11,10,Actual
Player 10,Agility,2022-05-12,10,Carried Over
Player 10,Agility,2022-05-13,4,Actual
Player 10,Agility,2022-05-16,4,Carried Over
Player 10,Agility,2022-05-17,4,Actual
Player 10,Agility,2022-05-18,10,Actual
Player 10,Agility,2022-05-19,10,Carried Over
Player 10,Agility,2022-05-20,10,Carried Over
Player 10,Agility,2022-05-23,9,Actual
Player 10,Agility,2022-05-24,3,Actual
Player 10,Agility,2022-05-25,3,Actual
Player 10,Agility,2022-05-26,6,Actual
Player 10,Agility,2022-05-27,3,Actual
Player 10,Agility,2022-05-30,4,Actual
Player 10,Agility,2022-05-31,9,Actual
Player 10,Agility,2022-06-01,5,Actual
Player 10,Agility,2022-06-02,3,Actual
Player 10,Agility,2022-06-03,7,Actual
Player 10,Agility,2022-06-06,10,Actual
Player 10,Agility,2022-06-07,10,Carried Over
Player 10,Agility,2022-06-08,8,Actual
Player 10,Agility,2022-06-09,6,Actual
Player 10,Agility,2022-06-10,3,Actual
Player 10,Agility,2022-06-13,10,Actual
Player 10,Agility,2022-06-14,10,Carried Over
Player 10,Agility,2022-06-15,5,Actual
Player 10,Agility,2022-06-16,5,Carried Over
Player 10,Agility,2022-06-17,7,Actual
Player 10,Agility,2022-06-20,8,Actual
Player 10,Agility,2022-06-21,7,Actual
Player 10,Agility,2022-06-22,8,Actual
Player 10,Agility,2022-06-23,3,Actual
Player 10,Agility,2022-06-24,3,Carried Over
Player 10,Agility,2022-06-27,3,Carried Over
Player 10,Agility,2022-06-28,10,Actual
Player 10,Agility,2022-06-29,6,Actual
Player 10,Agility,2022-06-30,6,Carried Over
Player 10,Agility,2022-07-01,10,Actual
Player 10,Agility,2022-07-04,6,Actual
Player 10,Agility,2022-07-05,10,Actual
Player 10,Agility,2022-07-06,9,Actual
Player 10,Agility,2022-07-07,9,Carried Over
Player 10,Agility,2022-07-08,6,Actual
Player 10,Agility,2022-07-11,6,Actual
Player 10,Agility,2022-07-12,10,Actual
Player 10,Agility,2022-07-13,8,Actual
Player 10,Agility,2022-07-14,8,Carried Over
Player 10,Agility,2022-07-15,8,Carried Over
Player 10,Agility,2022-07-18,10,Actual
Player 10,Agility,2022-07-19,7,Actual
Player 10,Agility,2022-07-20,7,Carried Over
Player 10,Agility,2022-07-21,10,Actual
Player 10,Agility,2022-07-22,7,Actual
Player 10,Agility,2022-07-25,7,Actual
Player 10,Agility,2022-07-26,7,Actual
Player 10,Agility,2022-07-27,9,Actual
Player 10,Agility,2022-07-28,5,Actual
Player 10,Agility,2022-07-29,5,Actual
Player 10,Cardio,2021-08-02,5,Actual
Player 10,Cardio,2021-08-03,5,Carried Over
Player 10,Cardio,2021-08-04,5,Carried Over
Player 10,Cardio,2021-08-05,5,Carried Over
Player 10,Cardio,2021-08-06,5,Carried Over
Player 10,Cardio,2021-08-09,4,Actual
Player 10,Cardio,2021-08-10,4,Carried Over
Player 10,Cardio,2021-08-11,5,Actual
Player 10,Cardio,2021-08-12,5,Carried Over
Player 10,Cardio,2021-08-13,10,Actual
Player 10,Cardio,2021-08-16,10,Carried Over
Player 10,Cardio,2021-08-17,3,Actual
Player 10,Cardio,2021-08-18,3,Carried Over
Player 10,Cardio,2021-08-19,4,Actual
Player 10,Cardio,2021-08-20,4,Carried Over
